ACC	AGE
SRR13061337	68
SRR13061338	53
SRR13061339	43
SRR13061340	33
SRR13061341	67
SRR13061342	37
SRR13061343	68
SRR13061344	39
SRR13061345	63
SRR13061346	27
SRR13061347	70
SRR13061348	20
SRR13061349	64
SRR13061350	71
SRR13061351	86
SRR13061352	37
SRR13061353	54
SRR13061354	80
SRR13061355	64
SRR13061356	19
SRR13061357	43
SRR13061358	51
SRR13061359	54
SRR13061360	52
SRR13061361	35
SRR13061362	73
SRR13061363	30
SRR13061364	50
SRR13061365	72
SRR13061366	58
SRR13061367	38
SRR13061368	29
SRR13061369	72
SRR13061370	88
SRR13061371	33
SRR13061372	61
SRR13061373	32
SRR13061374	56
SRR13061375	80
SRR13061376	67
SRR13061377	46
SRR13061378	53
SRR13061379	69
SRR13061380	57
SRR13061381	53
SRR13061382	62
SRR13061383	49
SRR13061384	41
SRR13061385	49
SRR13061386	19
SRR13061387	45
SRR13061388	21
SRR13061389	65
SRR13061390	49
SRR13061391	44
SRR13061392	35
SRR13061393	42
SRR13061394	37
SRR13061395	28
SRR13061396	31
SRR13061397	70
SRR13061398	70
SRR13061399	85
SRR13061400	92
SRR13061401	64
SRR13061402	43
SRR13061403	61
SRR13061404	49
SRR13061405	33
SRR13061406	41
SRR13061407	69
SRR13061408	54
SRR13061409	64
SRR13061410	24
SRR13061411	52
SRR13061412	38
SRR13061413	47
SRR13061414	28
SRR13061415	50
SRR13061416	35
SRR13061417	75
SRR13061418	50
SRR13061419	66
SRR13061420	35
SRR13061421	57
SRR13061422	72
SRR13061423	27
SRR13061424	26
SRR13061425	38
SRR13061426	38
SRR13061427	51
SRR13061428	20
SRR13061429	30
SRR13061430	53
SRR13039776	30
SRR13039777	20
SRR13039778	40
SRR13039779	40
SRR13039780	60
SRR13039781	80
SRR13039782	30
SRR13039783	70
SRR13039784	20
SRR13039785	20
SRR13039786	50
SRR13039787	20
SRR13039788	70
SRR13039789	20
SRR13039790	40
SRR13039791	30
SRR13039792	70
SRR13039793	40
SRR13039794	40
SRR13039795	30
SRR13039796	20
SRR13039797	10
SRR13039798	20
SRR13039799	60
SRR13039800	20
SRR13039801	70
SRR13039802	60
SRR13039803	50
SRR13039804	40
SRR13039805	0
SRR13039806	40
SRR13039807	40
SRR13039808	60
SRR13039809	40
SRR13039810	20
SRR13039811	20
SRR13039812	20
SRR13039813	20
SRR13039814	60
SRR13039815	50
SRR13039816	30
SRR13039817	60
SRR13039818	40
SRR13039819	30
SRR13039820	30
SRR13039821	10
SRR13039822	30
SRR13039823	30
SRR13039824	30
SRR13039825	40
SRR13039826	50
SRR13039827	0
SRR13039828	50
SRR13039829	50
SRR13039830	80
SRR13039831	60
SRR13039832	60
SRR13039833	10
SRR13039834	0
SRR13039835	30
SRR13039836	20
SRR13039837	30
SRR13039838	40
SRR13039839	60
SRR13039840	70
SRR13039841	30
SRR13039842	30
SRR13039843	60
SRR13039844	60
SRR13039845	30
SRR13039846	60
SRR13039847	40
SRR13039848	20
SRR13039849	40
SRR13039850	60
SRR13039851	40
SRR13039852	40
SRR13039853	0
SRR13039854	50
SRR13039855	50
SRR13039856	60
SRR13039857	40
SRR13039858	10
SRR13039859	20
SRR13039860	30
SRR13039861	30
SRR13039862	0
SRR13039863	30
SRR13039864	30
SRR13039865	10
SRR13039866	30
SRR13039867	20
SRR13039868	60
SRR13039869	50
SRR13039870	40
SRR13039871	50
SRR13039872	30
SRR13039873	50
SRR13039874	50
SRR13039875	50
SRR13039876	60
SRR13039877	30
SRR13039878	30
SRR13039879	60
SRR13039880	60
SRR13039881	20
SRR13039882	50
SRR13039883	50
SRR13039884	60
SRR13039885	30
SRR13039886	30
SRR13039887	30
SRR13039888	50
SRR13039889	30
SRR13039890	50
SRR13039891	60
SRR13039892	20
SRR13039893	60
SRR13039894	20
SRR13039895	30
SRR13039896	30
SRR13039897	20
SRR13039898	40
SRR13039899	30
SRR13039900	70
SRR13039901	50
SRR13039902	30
SRR13039903	30
SRR13039904	10
SRR13039905	20
SRR13039906	20
SRR13039907	20
SRR13039908	20
SRR13039909	30
SRR13039910	40
SRR13039911	20
SRR13039912	60
SRR13039913	30
SRR13039914	20
SRR13039915	30
SRR13039916	60
SRR13039917	60
SRR13039918	20
SRR13039919	50
SRR13039920	20
SRR13039921	20
SRR13039922	50
SRR13039923	30
SRR13039924	30
SRR13039925	20
SRR13039926	30
SRR13039927	60
SRR13039928	30
SRR13039929	20
SRR13039930	50
SRR13039931	50
SRR13039932	20
SRR13039933	60
SRR13039934	40
SRR13039935	60
SRR13039936	30
SRR13039937	70
SRR13039938	80
SRR13039939	20
SRR13039940	40
SRR13039941	70
SRR13039942	20
SRR13039943	70
SRR13039944	10
SRR13039945	50
SRR13039946	30
SRR13039947	60
SRR13039693	60
SRR13039694	70
SRR13039695	40
SRR13039696	50
SRR13039697	20
SRR13039698	40
SRR13039699	40
SRR13039700	20
SRR13039701	10
SRR13039702	20
SRR13039703	40
SRR13039704	10
SRR13039705	30
SRR13039706	30
SRR13039707	20
SRR13039708	40
SRR13039709	40
SRR13039710	50
SRR13039711	30
SRR13039712	50
SRR13039713	40
SRR13039714	30
SRR13039715	30
SRR13039716	40
SRR13039717	40
SRR13039718	30
SRR13039719	60
SRR13039720	30
SRR13039721	30
SRR13039722	10
SRR13039723	20
SRR13039724	60
SRR13039725	20
SRR13039726	50
SRR13039727	50
SRR13039728	20
SRR13039729	50
SRR13039730	20
SRR13039731	40
SRR13039732	40
SRR13039733	50
SRR13039734	40
SRR13039735	20
SRR13039736	50
SRR13039737	80
SRR13039738	40
SRR13039739	20
SRR13039740	20
SRR13039741	10
SRR13039742	40
SRR13039743	50
SRR13039744	40
SRR13039745	40
SRR13039746	60
SRR13039747	40
SRR13039748	40
SRR13039749	0
SRR13039750	20
SRR13039751	40
SRR13039752	30
SRR13039753	50
SRR13039754	30
SRR13039755	50
SRR13039756	40
SRR13039757	30
SRR13039758	10
SRR13039759	20
SRR13039760	40
SRR13039761	60
SRR13039762	30
SRR13039763	40
SRR13039764	30
SRR13039765	30
SRR13039766	30
SRR13039767	20
SRR13039768	10
SRR13039769	20
SRR13039770	80
SRR13039771	20
SRR13039772	40
SRR13039773	20
SRR13039774	30
SRR13039775	30
SRR13018847	22
SRR13018848	22
SRR13018849	36
SRR13018850	47
SRR13018851	47
SRR13018852	30
SRR13018853	30
SRR13018854	48
SRR13018855	48
SRR13018856	36
SRR13018857	34
SRR13018858	34
SRR13018859	38
SRR13018860	38
SRR13018861	31
SRR13018862	31
SRR13018863	24
SRR13018864	24
SRR13018865	25
SRR13018866	25
SRR13018867	30
SRR13018868	29
SRR13018869	29
SRR13018870	25
SRR13018871	25
SRR13018872	40
SRR13018873	40
SRR13018874	28
SRR13018875	28
SRR13018876	40
SRR13018877	40
SRR13018878	30
SRR13018879	33
SRR13018880	33
SRR13018881	41
SRR13018882	41
SRR13018883	55
SRR13018884	55
SRR13018885	45
SRR13018886	45
SRR13018887	41
SRR13018888	41
SRR13018889	47
SRR13018890	30
SRR13018891	30
SRR13018892	48
SRR13018893	48
SRR13018894	55
SRR13018895	55
SRR13018898	32
SRR13018899	32
SRR13018900	47
SRR13018901	38
SRR13018902	38
SRR13018903	47
SRR13018904	47
SRR13018905	57
SRR13018906	57
SRR13018907	53
SRR13018908	53
SRR13018909	39
SRR13018910	39
SRR13018911	39
SRR13018912	39
SRR13007738	57
SRR13007739	73
SRR13007740	52
SRR13007741	43
SRR13007742	65
SRR13007743	55
SRR13007744	32
SRR13007745	64
SRR13007746	85
SRR13007747	38
SRR13007748	55
SRR13007749	36
SRR13007750	50
SRR13007751	33
SRR13007752	47
SRR13007753	27
SRR13007754	64
SRR13007755	51
SRR13007756	45
SRR13007757	72
SRR13007758	46
SRR13007759	20
SRR13007760	46
SRR13007761	71
SRR13007762	27
SRR13007763	28
SRR13007764	35
SRR13007765	57
SRR13007766	73
SRR13007767	47
SRR13007768	43
SRR13007769	56
SRR13007770	62
SRR13007771	37
SRR13007772	77
SRR13007773	58
SRR13007774	57
SRR13007775	24
SRR13007776	63
SRR13007777	56
SRR13007778	64
SRR13007779	27
SRR13007780	56
SRR13007781	40
SRR13007782	46
SRR13007783	35
SRR13007784	65
SRR13007785	23
SRR13007786	34
SRR13007787	31
SRR13007788	78
SRR13007789	79
SRR13007790	51
SRR13007791	0
SRR13007792	60
SRR13007793	32
SRR13007794	30
SRR13007795	54
SRR13007796	46
SRR13007797	30
SRR13007798	59
SRR13007799	67
SRR13007800	41
SRR13007801	46
SRR13007802	4
SRR13007803	33
SRR13007804	25
SRR13007805	67
SRR13007806	40
SRR13007807	27
SRR13007808	79
SRR13007809	56
SRR13007810	56
SRR13007811	47
SRR13007812	58
SRR13007813	42
SRR13007814	31
SRR13007815	52
SRR13007816	39
SRR13007817	48
SRR13007818	36
SRR13007819	32
SRR13007820	43
SRR13007821	53
SRR13007822	62
SRR13007823	41
SRR13007824	27
SRR13007825	68
SRR13004388	64
SRR13004389	39
SRR13004390	23
SRR13004391	63
SRR13004392	48
SRR13004393	48
SRR13004394	44
SRR13004395	39
SRR13004396	61
SRR13004397	74
SRR13004398	40
SRR13004399	51
SRR13004400	38
SRR13004401	28
SRR13004402	58
SRR13004403	47
SRR13004404	56
SRR13004405	24
SRR13004406	62
SRR13004407	52
SRR13004408	52
SRR13004409	27
SRR13004410	41
SRR13004411	30
SRR13004412	49
SRR13004413	40
SRR13004414	31
SRR13004415	31
SRR13004416	42
SRR13004417	31
SRR13004418	29
SRR13004419	36
SRR13004420	56
SRR13004421	49
SRR13004422	50
SRR13004423	61
SRR13004424	21
SRR13004425	69
SRR13004426	69
SRR13004427	96
SRR13004428	35
SRR13004429	43
SRR13004430	33
SRR13004431	96
SRR13004432	33
SRR13004433	49
SRR13004434	59
SRR13004435	68
SRR13004436	56
SRR13004437	79
SRR13004438	30
SRR13004439	33
SRR13004440	69
SRR13004441	65
SRR13004442	49
SRR13004443	61
SRR13004444	39
SRR13004445	81
SRR13004446	55
SRR13004447	36
SRR13004448	37
SRR13004449	23
SRR13004450	25
SRR13004451	39
SRR13004452	28
SRR13004453	72
SRR13004454	32
SRR13004455	72
SRR13004456	52
SRR13004457	62
SRR13004458	33
SRR13004459	25
SRR13004460	39
SRR13004461	77
SRR13004462	24
SRR13004463	59
SRR13001431	47
SRR13001432	21
SRR13001433	45
SRR13001434	43
SRR13001435	50
SRR13001436	48
SRR13001437	37
SRR13001438	31
SRR13001439	73
SRR13001440	51
SRR13001441	34
SRR13001442	42
SRR13001443	57
SRR13001444	35
SRR13001445	31
SRR13001446	32
SRR13001447	42
SRR13001448	37
SRR13001449	73
SRR13001450	44
SRR13001451	49
SRR13001452	53
SRR13001453	50
SRR13001454	83
SRR13001455	82
SRR13001456	49
SRR13001457	26
SRR13001458	46
SRR13001459	42
SRR13001460	23
SRR13001461	53
SRR13001462	61
SRR13001463	55
SRR13001464	55
SRR13001465	63
SRR13001466	38
SRR13001467	74
SRR13001468	75
SRR13001469	57
SRR13001470	49
SRR13001471	29
SRR13001472	58
SRR13001473	75
SRR13001474	58
SRR13001475	54
SRR13001476	54
SRR13001477	53
SRR13001478	91
SRR13001479	23
SRR13001480	63
SRR13001481	38
SRR13001482	50
SRR13001483	66
SRR13001484	54
SRR13001485	25
SRR13001486	24
SRR13001487	28
SRR13001488	34
SRR13001489	58
SRR13001490	43
SRR13001491	20
SRR13001492	66
SRR13001493	88
SRR13001494	73
SRR13001495	63
SRR13001496	59
SRR13001497	78
SRR13001498	70
SRR13001499	34
SRR13001500	41
SRR13001501	21
SRR13001502	29
SRR13001503	64
SRR13001504	28
SRR13001505	20
SRR13001506	37
SRR13001507	75
SRR13001508	59
SRR13001509	29
SRR13001510	35
SRR13001511	55
SRR13001512	37
SRR13001513	65
SRR13001514	39
SRR13001515	60
SRR13001516	24
SRR13001517	51
SRR13001518	52
SRR13001519	30
SRR13001520	40
SRR13001521	35
SRR13001522	37
SRR13001523	29
SRR13001524	21
SRR13001525	45
SRR13001526	36
SRR13001527	26
SRR13001528	77
SRR13001529	82
SRR13001530	41
SRR13001531	60
SRR13001532	61
SRR13001533	66
SRR13001534	35
SRR13001535	58
SRR13001536	54
SRR13001537	39
SRR13001538	37
SRR13001539	32
SRR13001540	60
SRR13001541	57
SRR13001542	32
SRR13001543	30
SRR13001544	57
SRR13001545	56
SRR13001546	60
SRR13001547	59
SRR13001548	22
SRR13001549	58
SRR13001550	30
SRR13001551	69
SRR13001552	21
SRR13001553	50
SRR13001554	78
SRR13001555	23
SRR13001556	27
SRR13001557	70
SRR13001558	38
SRR13001559	72
SRR13001560	56
SRR13001561	54
SRR13001562	64
SRR13001563	50
SRR13001564	38
SRR13001565	59
SRR13001566	70
SRR13001567	57
SRR13001568	44
SRR13001569	27
SRR13001570	40
SRR13001571	57
SRR13001572	57
SRR13001573	53
SRR13001574	49
SRR13001575	47
SRR13001576	48
SRR13001577	22
SRR12983956	50
SRR12983957	23
SRR12983958	20
SRR12983959	14
SRR12983960	32
SRR12983961	19
SRR12983962	41
SRR12983963	49
SRR12983964	49
SRR12983965	50
SRR12983966	45
SRR12983967	31
SRR12983968	44
SRR12983969	48
SRR12983970	42
SRR12983971	38
SRR12983972	54
SRR12983973	19
SRR12983974	49
SRR12983975	72
SRR12983976	60
SRR12983977	51
SRR12983978	55
SRR12983979	60
SRR12983980	47
SRR12983981	27
SRR12983982	33
SRR12983983	43
SRR12983984	44
SRR12983985	39
SRR12983986	46
SRR12983987	41
SRR12983988	19
SRR12983989	44
SRR12983990	64
SRR12983991	83
SRR12983992	35
SRR12983993	75
SRR12983994	10
SRR12983995	63
SRR12983996	65
SRR12983997	40
SRR12983998	29
SRR12983999	37
SRR12984000	24
SRR12984001	34
SRR12980649	11
SRR12980651	44
SRR12980652	40
SRR12980653	40
SRR12980321	40
SRR12980322	18
SRR12980323	69
SRR12980324	26
SRR12980325	51
SRR12980326	62
SRR12980327	60
SRR12980328	51
SRR12980329	47
SRR12980330	18
SRR12980331	46
SRR12980332	30
SRR12980333	38
SRR12980334	57
SRR12980335	65
SRR12980336	26
SRR12980337	60
SRR12980338	70
SRR12980339	52
SRR12980340	30
SRR12980341	31
SRR12980342	57
SRR12980343	42
SRR12980344	49
SRR12980345	52
SRR12980346	51
SRR12980347	37
SRR12980348	63
SRR12980349	40
SRR12980350	62
SRR12980351	58
SRR12980352	34
SRR12980353	38
SRR12980354	56
SRR12980355	29
SRR12980356	16
SRR12980357	61
SRR12980358	50
SRR12980359	61
SRR12980360	76
SRR12980361	61
SRR12980362	54
SRR12980363	51
SRR12980364	46
SRR12980365	49
SRR12980366	62
SRR12980367	46
SRR12980368	46
SRR12980369	39
SRR12980370	67
SRR12980371	78
SRR12980372	39
SRR12980373	51
SRR12980374	62
SRR12980375	52
SRR12980376	49
SRR12980377	22
SRR12980378	33
SRR12980379	61
SRR12980380	20
SRR12980381	53
SRR12980382	58
SRR12980383	25
SRR12980384	89
SRR12980385	67
SRR12980386	66
SRR12980387	25
SRR12980388	78
SRR12980389	78
SRR12980390	22
SRR12980391	47
SRR12980392	27
SRR12980393	82
SRR12980394	41
SRR12980395	52
SRR12980396	24
SRR12980397	31
SRR12980398	40
SRR12980399	66
SRR12980400	46
SRR12980401	91
SRR12980402	59
SRR12980403	68
SRR12980404	17
SRR12980405	63
SRR12980406	48
SRR12980407	46
SRR12980408	54
SRR12980409	52
SRR12980410	48
SRR12980411	51
SRR12980412	51
SRR12980413	54
SRR12980414	59
SRR12980415	54
SRR12980416	68
SRR12980417	49
SRR12980418	34
SRR12980419	46
SRR12980420	65
SRR12980421	40
SRR12980422	67
SRR12980423	71
SRR12980424	68
SRR12980425	88
SRR12980426	55
SRR12975558	31
SRR12975559	52
SRR12975560	49
SRR12975561	45
SRR12975562	39
SRR12975563	41
SRR12975564	32
SRR12975565	46
SRR12975566	75
SRR12975567	29
SRR12975568	65
SRR12975569	49
SRR12975570	63
SRR12975571	56
SRR12975572	49
SRR12975573	40
SRR12975574	26
SRR12975575	21
SRR12975576	93
SRR12975577	21
SRR12975578	46
SRR12975579	54
SRR12975580	54
SRR12975581	65
SRR12975582	35
SRR12975583	26
SRR12975584	51
SRR12975585	27
SRR12975586	31
SRR12975587	62
SRR12975588	47
SRR12975589	31
SRR12975590	55
SRR12975591	68
SRR12975592	51
SRR12975593	48
SRR12975594	27
SRR12975595	29
SRR12975596	31
SRR12975597	3
SRR12975598	46
SRR12975599	64
SRR12975600	80
SRR12975601	81
SRR12975602	62
SRR12975603	32
SRR12975604	30
SRR12975605	62
SRR12975606	28
SRR12975607	58
SRR12975608	47
SRR12975609	79
SRR12975610	50
SRR12975611	33
SRR12975612	50
SRR12975613	48
SRR12975614	28
SRR12975615	36
SRR12975616	59
SRR12975617	65
SRR12975618	22
SRR12975619	34
SRR12975620	50
SRR12975621	74
SRR12975622	26
SRR12975623	57
SRR12975624	60
SRR12975625	35
SRR12975626	57
SRR12975627	56
SRR12975628	26
SRR12975629	37
SRR12975630	81
SRR12975631	65
SRR12975632	71
SRR12975633	21
SRR12975634	69
SRR12975635	58
SRR12975636	75
SRR12975637	74
SRR12975638	55
SRR12975639	58
SRR12975640	75
SRR12975641	70
SRR12975642	71
SRR12975643	47
SRR12975644	71
SRR12975645	39
SRR12975646	65
SRR12975647	81
SRR12975648	45
SRR12975649	52
SRR12975650	72
SRR12975651	30
SRR12975652	72
SRR12975653	38
SRR12975654	59
SRR12975655	39
SRR12975656	55
SRR12975657	54
SRR12975658	62
SRR12975659	52
SRR12975660	66
SRR12975661	41
SRR12975662	70
SRR12975663	73
SRR12975664	56
SRR12975665	41
SRR12975666	67
SRR12975667	78
SRR12975668	33
SRR12975669	35
SRR12975670	26
SRR12975671	35
SRR12975672	62
SRR12975673	55
SRR12975674	77
SRR12975675	52
SRR12975676	57
SRR12975677	82
SRR12975678	57
SRR12975679	39
SRR12975680	63
SRR12975681	75
SRR12975682	59
SRR12975683	50
SRR12975684	21
SRR12975685	22
SRR12975686	47
SRR12975687	43
SRR12975688	75
SRR12975689	82
SRR12975690	22
SRR12975691	83
SRR12975692	66
SRR12975693	35
SRR12975694	31
SRR12975695	25
SRR12975696	68
SRR12919296	81
SRR12919297	89
SRR12919298	86
SRR12919299	77
SRR12919300	35
SRR12919301	24
SRR12919302	86
SRR12919303	79
SRR12896065	39
SRR12896066	26
SRR12896067	25
SRR12896068	88
SRR12896069	32
SRR12896070	56
SRR12896071	18
SRR12896072	58
SRR12896073	32
SRR12896074	31
SRR12896075	28
SRR12896076	32
SRR12896078	35
SRR12896079	63
SRR12896081	60
SRR12896082	49
SRR12896084	24
SRR12896086	56
SRR12896087	22
SRR12896088	29
SRR12896089	33
SRR12896090	47
SRR12896091	33
SRR12896092	32
SRR12896093	23
SRR12896094	43
SRR12896095	32
SRR12896097	23
SRR12896098	52
SRR12896099	33
SRR12896100	59
SRR12896101	20
SRR12896102	101
SRR12896103	25
SRR12896104	27
SRR12896105	50
SRR12896106	53
SRR12896107	33
SRR12896109	42
SRR12896110	29
SRR12896111	32
SRR12896112	22
SRR12896113	61
SRR12896114	28
SRR12896115	81
SRR12896116	68
SRR12896117	48
SRR12896118	51
SRR12896119	22
SRR12896120	40
SRR12896121	32
SRR12896122	21
SRR12896123	76
SRR12896124	59
SRR12896125	59
SRR12896126	29
SRR12896127	20
SRR12896128	69
SRR12896130	20
SRR12896131	51
SRR12896132	49
SRR12896133	96
SRR12896134	24
SRR12896135	31
SRR12896136	27
SRR12896138	35
SRR12896139	27
SRR12896140	94
SRR12896141	25
SRR12896142	27
SRR12896143	83
SRR12896144	24
SRR12896145	56
SRR12896146	89
SRR12896147	27
SRR12896148	25
SRR12896149	50
SRR12896150	46
SRR12896151	47
SRR12896152	63
SRR12896153	31
SRR12896154	24
SRR12896155	24
SRR12896156	36
SRR12896157	24
SRR12896158	55
SRR12896159	32
SRR12896160	24
SRR12896161	31
SRR12896162	57
SRR12896163	56
SRR12896164	25
SRR12896165	88
SRR12896166	55
SRR12896167	27
SRR12896168	33
SRR12896169	25
SRR12896170	26
SRR12896171	24
SRR12896172	33
SRR12896174	50
SRR12896175	98
SRR12896176	89
SRR12896177	22
SRR12896178	98
SRR12896179	21
SRR12896180	23
SRR12896181	36
SRR12896183	51
SRR12896184	47
SRR12896185	91
SRR12896186	33
SRR12896187	25
SRR12896188	24
SRR12896190	31
SRR12896191	40
SRR12896192	62
SRR12896193	88
SRR12896195	24
SRR12896196	18
SRR12896197	75
SRR12896198	31
SRR12896199	58
SRR12896200	34
SRR12896201	50
SRR12896202	26
SRR12896203	25
SRR12896205	40
SRR12896206	42
SRR12896208	78
SRR12896210	59
SRR12896211	24
SRR12896212	31
SRR12896213	72
SRR12896214	57
SRR12896215	48
SRR12896216	21
SRR12896217	28
SRR12896218	25
SRR12896219	34
SRR12896220	29
SRR12896221	27
SRR12896222	20
SRR12896223	47
SRR12896224	34
SRR12896225	32
SRR12896226	39
SRR12896227	54
SRR12896228	28
SRR12896229	35
SRR12896230	53
SRR12896231	28
SRR12896232	86
SRR12896233	39
SRR12896234	46
SRR12896235	41
SRR12896236	35
SRR12896237	57
SRR12896238	39
SRR12896239	38
SRR12896240	49
SRR12896241	38
SRR12896243	22
SRR12896244	45
SRR12896245	80
SRR12896247	26
SRR12896248	40
SRR12896250	63
SRR12896251	39
SRR12896253	35
SRR12896254	71
SRR12896255	20
SRR12896256	59
SRR12896257	48
SRR12896259	46
SRR12896260	60
SRR12896261	29
SRR12896262	26
SRR12896263	22
SRR12896265	59
SRR12896266	29
SRR12896267	22
SRR12896268	18
SRR12896269	20
SRR12896270	28
SRR12896271	39
SRR12896272	42
SRR12896273	46
SRR12896274	51
SRR12896275	74
SRR12896276	22
SRR12896277	27
SRR12896278	22
SRR12896279	28
SRR12896281	43
SRR12896282	88
SRR12896283	23
SRR12896285	27
SRR12896286	26
SRR12896288	36
SRR12896289	20
SRR12896290	41
SRR12896291	31
SRR12896292	31
SRR12896293	88
SRR12896294	71
SRR12896295	23
SRR12896296	46
SRR12896297	69
SRR12896298	24
SRR12896300	61
SRR12896301	68
SRR12896302	89
SRR12896303	37
SRR12896304	25
SRR12896305	30
SRR12896306	60
SRR12896307	53
SRR12896308	20
SRR12896309	43
SRR12896310	43
SRR12896311	51
SRR12896312	27
SRR12896313	48
SRR12896314	57
SRR12896316	34
SRR12896317	84
SRR12896319	21
SRR12895810	20
SRR12895811	53
SRR12895812	94
SRR12895813	52
SRR12895814	23
SRR12895815	36
SRR12895817	49
SRR12895819	21
SRR12895820	57
SRR12895821	30
SRR12895822	23
SRR12895823	36
SRR12895825	33
SRR12895826	62
SRR12895828	88
SRR12895829	22
SRR12895830	38
SRR12895831	42
SRR12895832	49
SRR12895833	38
SRR12895834	27
SRR12895835	72
SRR12895836	19
SRR12895837	82
SRR12895838	37
SRR12895839	46
SRR12895840	62
SRR12895841	61
SRR12895843	37
SRR12895844	57
SRR12895845	90
SRR12895846	67
SRR12895848	85
SRR12895849	24
SRR12895850	50
SRR12895851	18
SRR12895852	61
SRR12895853	57
SRR12895854	35
SRR12895857	81
SRR12895858	56
SRR12895859	27
SRR12895860	22
SRR12895861	27
SRR12895862	22
SRR12895863	95
SRR12895864	58
SRR12895865	56
SRR12895866	33
SRR12895867	21
SRR12895870	26
SRR12895872	35
SRR12895873	57
SRR12895874	53
SRR12895875	31
SRR12895876	29
SRR12895877	21
SRR12895878	27
SRR12895879	35
SRR12895880	95
SRR12895881	24
SRR12895882	99
SRR12895883	27
SRR12895884	22
SRR12895885	33
SRR12895886	56
SRR12895887	40
SRR12895888	22
SRR12895889	30
SRR12895890	40
SRR12895891	29
SRR12895892	63
SRR12895893	37
SRR12895894	57
SRR12895895	39
SRR12895896	24
SRR12895897	55
SRR12895898	70
SRR12895899	54
SRR12895900	47
SRR12895901	50
SRR12895902	46
SRR12895903	39
SRR12895904	61
SRR12895905	57
SRR12895906	25
SRR12895907	27
SRR12895908	67
SRR12895909	48
SRR12895910	22
SRR12895911	37
SRR12895912	47
SRR12895913	28
SRR12895914	53
SRR12895915	50
SRR12895916	49
SRR12895917	31
SRR12895918	65
SRR12895919	30
SRR12895920	64
SRR12895922	46
SRR12895923	27
SRR12895924	26
SRR12895925	28
SRR12895926	32
SRR12895927	22
SRR12895928	67
SRR12895929	69
SRR12895930	87
SRR12895931	52
SRR12895932	48
SRR12895933	24
SRR12895934	87
SRR12895935	41
SRR12895936	31
SRR12895937	36
SRR12895938	25
SRR12895939	42
SRR12895940	23
SRR12895941	46
SRR12895942	71
SRR12895943	23
SRR12895944	31
SRR12895945	26
SRR12895946	54
SRR12895947	91
SRR12895948	46
SRR12895949	35
SRR12895950	29
SRR12895951	26
SRR12895952	28
SRR12895953	49
SRR12895954	56
SRR12895955	28
SRR12895956	72
SRR12895957	33
SRR12895958	67
SRR12895959	33
SRR12895960	51
SRR12895961	50
SRR12895962	57
SRR12895963	35
SRR12895966	30
SRR12895967	39
SRR12895969	32
SRR12895970	42
SRR12895971	73
SRR12895972	56
SRR12895973	24
SRR12895975	20
SRR12895976	36
SRR12895977	37
SRR12895978	59
SRR12895979	24
SRR12895980	24
SRR12895981	29
SRR12895982	62
SRR12895983	30
SRR12895984	25
SRR12895985	45
SRR12895986	53
SRR12895987	36
SRR12895988	19
SRR12895989	28
SRR12895990	46
SRR12895991	64
SRR12895992	33
SRR12895993	25
SRR12895994	35
SRR12895995	23
SRR12895996	20
SRR12895997	30
SRR12895998	24
SRR12895999	56
SRR12896001	37
SRR12896002	38
SRR12896003	44
SRR12896004	53
SRR12896005	21
SRR12896006	19
SRR12896007	51
SRR12896008	27
SRR12896009	32
SRR12896011	64
SRR12896012	82
SRR12896013	60
SRR12896014	22
SRR12896015	19
SRR12896016	58
SRR12896017	32
SRR12896018	40
SRR12896019	64
